,Unnamed: 0,Ticker,ESG Score,Country
0,0,IYSMX,26.11,USA
1,1,USBSX,24.37,USA
2,2,RIMIX,26.69,USA
3,3,WFLVX,23.68,USA
4,4,PAFFX,23.63,USA
5,5,MGQLX,19.83,USA
6,6,MDIIX,22.34,USA
7,7,AWAKX,22.63,USA
8,8,VPCCX,23.02,USA
9,9,ACAZX,21.17,USA
10,10,HERCX,27.4,USA
11,11,GHAYX,32.7,USA
12,12,ARDVX,23.19,USA
13,13,FRDTX,22.34,USA
14,14,ANJIX,23.09,USA
15,15,PTBNX,23.5,USA
16,16,OISVX,26.19,USA
17,17,ZSCIX,29.55,USA
18,18,FWWFX,21.54,USA
19,19,SENAX,23.25,USA
20,20,NQVAX,25.02,USA
21,21,PNGYX,23.2,USA
22,22,JAENX,22.5,USA
23,23,MDDVX,24.87,USA
24,24,NIQTX,19.54,USA
25,25,LIPIX,22.82,USA
26,26,GGBZX,22.89,USA
27,27,PCGRX,23.61,USA
28,28,JLJAX,23.78,USA
29,29,WRAAX,22.95,USA
30,30,SWERX,22.72,Sweden
31,31,WAAEX,26.84,USA
32,32,NPFCX,23.09,USA
33,33,MADVX,24.87,USA
34,34,MLGRX,20.01,USA
35,35,HCACX,22.91,USA
36,36,JAMVX,25.18,USA
37,37,PCHSX,25.87,USA
38,38,ISZAX,23.99,USA
39,39,PCBCX,22.19,USA
40,40,IPESX,24.29,USA
41,41,DAFGX,19.6,USA
42,42,WCEYX,21.46,USA
43,43,QGRCX,23.92,USA
44,44,MFELX,20.59,USA
45,45,GLNMX,21.73,USA
46,46,USBNX,26.86,USA
47,47,DFQTX,23.64,USA
48,48,RSNRX,41.21,USA
49,49,AUSAX,27.54,USA
50,50,AGOZX,27.43,USA
51,51,FSPHX,26.95,USA
52,52,JILBX,24.67,USA
53,53,QUARX,28.78,USA
54,54,CSRSX,15.92,USA
55,55,GTNYX,22.08,USA
56,56,MUXYX,22.05,USA
57,57,OAKBX,25.17,USA
58,58,VEURX,21.64,USA
59,59,ARTMX,22.93,USA
60,60,CDVZX,23.28,USA
61,61,BIAHX,22.31,USA
62,62,PRGFX,21.15,USA
63,63,LTPDX,23.38,USA
64,64,BIAQX,25.59,USA
65,65,NRFYX,15.59,USA
66,66,MGOYX,23.58,USA
67,67,USMCX,22.22,USA
68,68,TWGAX,19.6,USA
69,69,HCAYX,22.91,USA
70,70,VCIGX,23.46,USA
71,71,JRLQX,23.23,USA
72,72,ACGQX,24.77,USA
73,73,IGAAX,23.11,USA
74,74,BLPIX,21.86,USA
75,75,WMGYX,23.41,USA
76,76,TCWAX,26.23,USA
77,77,ISGAX,23.93,USA
78,78,S2966.MC,22.82,Spain
79,79,FITHX,23.7,USA
80,80,RINGX,24.72,USA
81,81,OLVAX,24.82,USA
82,82,CHUSX,20.97,USA
83,83,PLWIX,23.5,USA
84,84,CPRAX,23.7,USA
85,85,GBLIX,23.82,USA
86,86,MNDIX,25.22,USA
87,87,GSCTX,28.93,USA
88,88,SGIIX,22.97,USA
89,89,BGLAX,25.42,USA
90,90,ARFFX,25.51,USA
91,91,DTGRX,21.6,USA
92,92,WEMCX,29.41,USA
93,93,KAUFX,27.61,USA
94,94,WAEMX,24.33,USA
95,95,GTLLX,18.63,USA
96,96,537007.BO,26.96,
97,97,EAASX,23.41,USA
98,98,RIRFX,23.74,USA
99,99,WSTRX,21.75,USA
100,100,PGRQX,16.16,USA
101,101,SMALTA1B.MX,26.77,Mexico
102,102,EKBYX,24.43,USA
103,103,RAFCX,22.86,USA
104,104,FLVEX,25.09,USA
105,105,FSGAX,23.82,USA
106,106,PSTQX,26.82,USA
107,107,PRDMX,22.58,USA
108,108,PRWCX,24.18,USA
109,109,S2016.MC,22.14,Spain
110,110,IDXPX,23.14,USA
111,111,HIGUX,21.76,USA
112,112,ANZRX,25.63,USA
113,113,ICMUX,28.16,USA
114,114,DQICX,22.52,USA
115,115,OWLSX,21.88,USA
116,116,USMYX,22.22,USA
117,117,FMPAX,23.33,USA
118,118,ACSLX,20.26,USA
119,119,WMGAX,23.41,USA
120,120,NECCX,23.35,USA
121,121,IBIIX,23.01,USA
122,122,NWIAX,23.84,USA
123,123,PARDX,23.5,USA
124,124,FLCSX,24.5,USA
125,125,WAGRX,23.02,USA
126,126,MUIFX,22.92,USA
127,127,WBLIX,22.99,USA
128,128,GTAAX,24.04,USA
129,129,MIGYX,21.72,USA
130,130,JMCCX,23.26,USA
131,131,NRFNX,15.59,USA
132,132,EARSX,21.37,USA
133,133,PAGEX,16.54,USA
134,134,FIRIX,17.92,USA
135,135,VGELX,31.32,USA
136,136,BGEIX,32.03,USA
137,137,AFPAX,26.35,USA
138,138,TEQAX,21.38,USA
139,139,EITMX,22.5,USA
140,140,RYPRX,24.99,USA
141,141,AZSAX,27.91,USA
142,142,DFIPX,24.81,USA
143,143,POSKX,22.96,USA
144,144,REETX,23.55,USA
145,145,TSGRX,23.11,USA
146,146,AEPFX,24.1,USA
147,147,DDVIX,23.31,USA
148,148,URTCX,15.46,USA
149,149,VAFAX,21.68,USA
150,150,RDWFX,26.43,USA
151,151,JSIVX,28.88,USA
152,152,DAVPX,20.97,USA
153,153,ABCSX,24.88,USA
154,154,MMABX,22.9,USA
155,155,SGGDX,30.47,USA
156,156,COCVX,23.6,USA
157,157,FSUTX,32.56,USA
158,158,JLKEX,23.77,USA
159,159,MINIX,20.76,USA
160,160,VMIDX,25.16,USA
161,161,PIIRX,23.2,USA
162,162,VGSLX,15.86,USA
163,163,FAJTX,23.5,USA
164,164,HJPIX,21.55,USA
165,165,JRTBX,23.68,USA
166,166,SGFCX,27.43,USA
167,167,TRVLX,23.64,USA
168,168,INBURSAB-2.MX,33.74,Mexico
169,169,PGEMX,22.55,USA
170,170,MACSX,22.93,USA
171,171,VSMGX,23.22,USA
172,172,FAOTX,23.8,USA
173,173,SCUVX,28.2,USA
174,174,S0660.MC,23.23,Spain
175,175,MMIZX,22.05,USA
176,176,LYRBX,21.88,USA
177,177,HATRX,23.36,USA
178,178,DMECX,28.19,USA
179,179,NDVCX,27.75,USA
180,180,CMTFX,18.98,USA
181,181,MCNVX,27.17,USA
182,182,RDVIX,25.72,USA
183,183,VBINX,22.86,USA
184,184,PIGFX,19.56,USA
185,185,MLVTX,22.49,USA
186,186,KLCCX,22.45,USA
187,187,PRFDX,25.73,USA
188,188,RYSIX,21.64,USA
189,189,FCPGX,27.47,USA
190,190,VNVAX,26.0,USA
191,191,HWVIX,29.64,USA
192,192,AVEMX,25.59,USA
193,193,WAGOX,25.31,USA
194,194,OINCX,22.92,USA
195,195,FDTOX,22.78,USA
196,196,NWUCX,26.73,USA
197,197,FISPX,22.03,USA
198,198,FOCWX,23.49,USA
199,199,INDIX,27.05,USA
200,200,RINYX,22.76,USA
201,201,ATDIX,22.79,USA
202,202,UBVSX,27.25,USA
203,203,CIRFX,23.74,USA
204,204,CGMRX,23.62,USA
205,205,DEGCX,19.53,USA
206,206,FATWX,24.13,USA
207,207,MDLOX,22.64,USA
208,208,HILIX,25.94,USA
209,209,EAAIX,23.54,USA
210,210,EKHCX,24.44,USA
211,211,HCMDX,20.86,USA
212,212,NOEMX,26.89,USA
213,213,USAUX,21.05,USA
214,214,MFRFX,22.34,USA
215,215,XU8P.SG,30.99,Germany
216,216,PGNAX,35.14,USA
217,217,VMCPX,23.16,USA
218,218,ROBC.AS,21.51,Netherlands
219,219,FNPSX,20.65,USA
220,220,TRLIX,23.36,USA
221,221,FABZX,25.09,USA
222,222,MLVPX,22.49,USA
223,223,QMLFX,24.37,USA
224,224,VWMCX,25.65,USA
225,225,WASYX,23.82,USA
226,226,SIMTX,21.53,USA
227,227,SMMIX,22.57,USA
228,228,JEVRX,27.86,USA
229,229,TMAPX,24.64,USA
230,230,SREQX,16.95,USA
231,231,BCMAX,22.85,USA
232,232,SCWFX,26.16,USA
233,233,PSBMX,28.59,Sweden
234,234,ASVIX,25.25,USA
235,235,KAUAX,27.61,USA
236,236,HDMBX,27.78,USA
237,237,JPDVX,23.51,USA
238,238,BWLIX,23.2,USA
239,239,REPSX,15.77,USA
240,240,RYZAX,23.91,USA
241,241,FH5R.SW,30.1,
242,242,PLGIX,21.63,USA
243,243,MPACX,27.46,USA
244,244,VADRX,23.01,USA
245,245,DEQCX,20.59,USA
246,246,ROFRX,29.81,USA
247,247,HAINX,22.64,USA
248,248,NBMLX,23.42,USA
249,249,QUPM.SW,40.17,
250,250,MMEYX,28.95,USA
251,251,WSCGX,27.23,USA
252,252,ECCPX,20.65,USA
253,253,EVCGX,22.9,USA
254,254,THGRX,26.23,USA
255,255,PSPFX,31.59,USA
256,256,VASGX,23.3,USA
257,257,RDWBX,26.43,USA
258,258,USGRX,21.65,USA
259,259,FSEA.SW,23.69,
260,260,SSIEV.CO,24.27,Denmark
261,261,S2584.MC,21.87,Spain
262,262,GAIOX,23.57,USA
263,263,IVWCX,23.23,USA
264,264,SRJAX,22.6,USA
265,265,TILIX,20.67,USA
266,266,GCCEX,23.98,USA
267,267,RBLSX,24.19,USA
268,268,GASFX,30.2,USA
269,269,RICEX,23.49,USA
270,270,ESVAX,24.26,USA
271,271,IVTBX,24.38,USA
272,272,JCNIX,25.38,USA
273,273,VBAIX,22.86,USA
274,274,PAEBX,22.9,USA
275,275,IDVCX,22.08,USA
276,276,PSGLX,22.88,Sweden
277,277,INBUMEXB-1.MX,28.17,Mexico
278,278,VMCIX,23.16,USA
279,279,VUSCX,22.96,USA
280,280,JEEDX,25.78,USA
281,281,JLIHX,23.78,USA
282,282,LSSIX,29.34,USA
283,283,MTINX,24.02,USA
284,284,WPSGX,20.1,USA
285,285,FMPTX,23.33,USA
286,286,RYVVX,23.91,USA
287,287,FTFFX,23.58,USA
288,288,IRMTX,23.6,USA
289,289,OGLCX,20.15,USA
290,290,MMGEX,27.97,USA
291,291,TWGIX,20.16,USA
292,292,KGDCX,27.14,USA
293,293,QRSVX,26.35,USA
294,294,JHMSX,23.71,
295,295,LDMOX,27.15,USA
296,296,CSGRX,21.93,USA
297,297,WFKRX,24.53,USA
298,298,JCONX,25.38,USA
299,299,VSCIX,26.39,USA
300,300,BGRWX,20.93,USA
301,301,ESPNX,31.08,USA
302,302,MYITX,22.93,USA
303,303,VGECX,19.92,USA
304,304,TVFVX,28.23,USA
305,305,BISAX,27.73,USA
306,306,FAETX,23.55,USA
307,307,PURAX,16.16,USA
308,308,GSRCX,22.88,USA
309,309,BDSYX,23.0,USA
310,310,NWHUX,20.7,USA
311,311,RMIAX,22.84,USA
312,312,FOVCX,27.83,USA
313,313,WWIAX,23.97,USA
314,314,BALPX,25.24,USA
315,315,URSIX,23.39,USA
316,316,FGIQX,23.25,USA
317,317,DDDAX,26.0,USA
318,318,PFPFX,24.42,USA
319,319,MGQSX,19.83,USA
320,320,FGILX,21.96,USA
321,321,NAVFX,22.76,USA
322,322,GTSAX,26.58,USA
323,323,JLPSX,21.89,USA
324,324,JOPPX,25.97,USA
325,325,CGRYX,26.54,USA
326,326,LICQX,21.91,USA
327,327,RGBEX,24.13,USA
328,328,STLEX,23.76,USA
329,329,EMRYX,24.7,USA
330,330,BCGPX,23.27,USA
331,331,FCNKX,21.59,USA
332,332,RYOTX,29.33,USA
333,333,SGENX,22.97,USA
334,334,JHSRX,25.63,USA
335,335,NIEYX,19.91,USA
336,336,JOBEX,23.08,USA
337,337,FNITX,21.93,USA
338,338,SINAX,22.1,USA
339,339,PEEAX,23.13,USA
340,340,KBEPF.AS,14.17,Netherlands
341,341,OTCYX,21.5,USA
342,342,VTWIX,23.27,USA
343,343,SHRAX,21.93,USA
344,344,MTPKX,24.04,USA
345,345,S3377.MC,21.87,Spain
346,346,QBNAX,26.86,USA
347,347,LMYIX,32.89,USA
348,348,MUTHX,24.09,USA
349,349,VKMGX,22.96,USA
350,350,SMERX,26.09,USA
351,351,MRIGX,24.59,USA
352,352,OLGAX,21.61,USA
353,353,GMCQX,20.95,USA
354,354,AGREX,16.09,USA
355,355,GAGEX,34.36,USA
356,356,GDMZX,23.89,USA
357,357,HDGIX,22.42,USA
358,358,EVTMX,21.62,USA
359,359,WEIAX,26.56,USA
360,360,MTRRX,23.33,USA
361,361,NMIEX,22.42,USA
362,362,VGTSX,24.19,USA
363,363,MRDVX,24.87,USA
364,364,DISVX,27.85,USA
365,365,LMISX,22.07,USA
366,366,ANFCX,22.69,USA
367,367,MYEMX,29.41,USA
368,368,CECYX,22.03,USA
369,369,TLCYX,20.27,USA
370,370,BBVAEMGPV.MX,27.89,Mexico
371,371,DFCEX,28.11,USA
372,372,ADGCX,21.23,USA
373,373,NICSX,20.79,USA
374,374,AAAPX,22.46,USA
375,375,ASRLX,22.95,USA
376,376,TRECX,30.9,USA
377,377,VMGRX,23.05,USA
378,378,FRDPX,22.34,USA
379,379,JAQSX,23.41,USA
380,380,TIGRX,22.4,USA
381,381,FGTZX,22.17,Sweden
382,382,NWHLX,22.86,USA
383,383,WSTCX,21.75,USA
384,384,RLISX,23.64,Sweden
385,385,RDITX,23.51,USA
386,386,DWAFX,22.36,USA
387,387,SUHCX,26.31,USA
388,388,JYIINA.CO,26.81,Denmark
389,389,PSCRX,30.25,USA
390,390,TWVLX,24.52,USA
391,391,JRBYX,23.52,USA
392,392,WLGRX,19.3,USA
393,393,DWUSX,27.39,USA
394,394,MMYLX,26.64,USA
395,395,FHKAX,25.04,USA
396,396,TLHIX,23.03,USA
397,397,AFNIX,21.96,USA
398,398,TEDSX,24.7,USA
399,399,HLIEX,22.92,USA
400,400,S3007.MC,22.83,Spain
401,401,IRMPX,22.6,USA
402,402,535276.BO,26.61,
403,403,FDYNX,22.28,USA
404,404,HWVAX,29.64,USA
405,405,DKIEEU.CO,31.13,Denmark
406,406,FIEUX,23.2,USA
407,407,ITCSX,24.16,USA
408,408,JABAX,21.26,USA
409,409,DIVPX,21.75,USA
410,410,HFOCX,22.34,USA
411,411,RELRX,23.93,USA
412,412,FKBSX,28.56,USA
413,413,MRSJX,21.37,USA
414,414,CIOAX,22.39,USA
415,415,CIBCX,23.74,USA
416,416,ITFEX,22.79,USA
417,417,MAGJX,22.69,USA
418,418,GBLEX,24.13,USA
419,419,MNMCX,23.97,USA
420,420,RYHRX,16.5,USA
421,421,QLSCX,28.84,USA
422,422,IUERX,20.04,USA
423,423,JPLGX,24.54,USA
424,424,WASAX,23.82,USA
425,425,GWOAX,22.57,USA
426,426,HDSVX,29.02,USA
427,427,FBGRX,22.0,USA
428,428,DFIEX,24.18,USA
429,429,FGIPX,23.25,USA
430,430,QDVCX,24.4,USA
431,431,DREGX,24.54,USA
432,432,RTDYX,22.06,USA
433,433,GARIX,23.4,USA
434,434,LIORX,25.65,USA
435,435,GCTIX,22.66,USA
436,436,JNOSX,22.61,USA
437,437,RPMVX,26.63,USA
438,438,SCMIX,20.8,USA
439,439,THBVX,30.1,USA
440,440,RYIUX,24.81,USA
441,441,IYGOX,31.65,USA
442,442,GRLLX,22.04,USA
443,443,S1794.MC,22.74,Spain
444,444,GSPCX,22.03,Sweden
445,445,AACIX,26.28,USA
446,446,HAOYX,21.67,USA
447,447,BWLAX,23.2,USA
448,448,HLPPX,19.79,USA
449,449,NWQAX,25.27,USA
450,450,JTUCX,28.73,USA
451,451,JMVNX,26.6,Sweden
452,452,GAGAX,22.93,USA
453,453,BFTIX,21.55,USA
454,454,WFIVX,22.72,USA
455,455,FFDKX,20.33,USA
456,456,WMFFX,23.2,USA
457,457,S3563.MC,26.11,Spain
458,458,AKREX,17.95,USA
459,459,MSCYX,27.97,USA
460,460,JCPRX,21.89,USA
461,461,SEPKX,23.25,USA
462,462,MCDFX,28.9,USA
463,463,NPNCX,28.59,USA
464,464,NMIAX,22.03,USA
465,465,BPLSX,24.27,USA
466,466,DISRX,19.9,USA
467,467,LTRIX,22.97,USA
468,468,JICCX,17.61,USA
469,469,FEATX,24.3,USA
470,470,MTOAX,24.06,USA
471,471,RGAGX,23.63,USA
472,472,FDESX,22.78,USA
473,473,MEURX,22.8,USA
474,474,PABAX,22.97,USA
475,475,UI26.SW,19.38,
476,476,PCGJX,22.83,USA
477,477,PNBAX,22.31,USA
478,478,FIREX,17.92,USA
479,479,VTSNX,24.19,USA
480,480,JGYBX,23.53,USA
481,481,VWIAX,24.7,USA
482,482,LDIFX,21.8,USA
483,483,NSCRX,28.67,USA
484,484,BX+CAPB-E1.MX,29.51,Mexico
485,485,ECOIX,25.21,USA
486,486,FMGEX,21.81,USA
487,487,HAVGX,19.88,USA
488,488,EITIX,22.06,USA
489,489,IIIIX,22.31,USA
490,490,MTZKX,23.5,USA
491,491,HAIDK.CO,21.42,Denmark
492,492,AEDNX,27.61,USA
493,493,RSLAX,26.16,USA
494,494,ABSIX,24.88,USA
495,495,HHCAX,26.91,USA
496,496,AMIGX,18.78,USA
497,497,HILYX,25.94,USA
498,498,JERIX,17.35,USA
499,499,FSMVX,23.33,USA
500,500,LPBAX,23.89,USA
501,501,DVLCX,25.52,USA
502,502,VITAX,17.2,USA
503,503,VAPIX,21.01,USA
504,504,JM54.SG,23.64,Germany
505,505,S0580.MC,24.21,Spain
506,506,FOOLX,22.52,USA
507,507,TISCX,20.88,USA
508,508,FLVIX,23.78,USA
509,509,QGRIX,23.92,USA
510,510,PTEFX,22.97,Sweden
511,511,NBSTX,19.94,USA
512,512,UVALX,23.65,USA
513,513,BCVCX,23.46,USA
514,514,QUACX,28.78,USA
515,515,OGGCX,22.7,USA
516,516,EPLPX,23.7,USA
517,517,CBBYX,22.27,USA
518,518,CCIZX,20.8,USA
519,519,VTCLX,22.18,USA
520,520,MCAGX,22.15,USA
521,521,IOCZX,23.89,USA
522,522,STFFX,20.78,USA
523,523,OIEIX,22.92,USA
524,524,PPUNX,21.63,USA
525,525,HBSGX,28.82,USA
526,526,BAFFX,20.5,USA
527,527,PAXWX,19.7,USA
528,528,HBGIX,22.4,USA
529,529,BALVX,23.39,USA
530,530,VALUX,22.12,USA
531,531,FKDNX,22.28,USA
532,532,NECOX,24.65,USA
533,533,RNGGX,22.69,USA
534,534,S1575.MC,20.21,Spain
535,535,TLXIX,23.04,USA
536,536,GSURX,21.11,USA
537,537,RAJTX,23.86,USA
538,538,JGMNX,27.02,USA
539,539,HULIX,25.46,USA
540,540,GMGZX,22.83,USA
541,541,NWQRX,26.7,USA
542,542,MAPBX,21.44,USA
543,543,RINTX,22.76,Sweden
544,544,TWQZX,23.15,USA
545,545,ASIAX,24.24,USA
546,546,VFSNX,27.3,USA
547,547,MAGWX,22.69,USA
548,548,GMWZX,23.37,Sweden
549,549,PACBX,23.06,USA
550,550,AFOIX,25.11,USA
551,551,FUNDX,21.88,USA
552,552,LRSCX,28.02,USA
553,553,MEIAX,23.87,USA
554,554,GTCSX,26.84,USA
555,555,CSPCX,26.16,USA
556,556,HDPSX,27.88,USA
557,557,FMQRX,24.4,USA
558,558,CBLSX,22.92,USA
559,559,RIDBX,24.39,USA
560,560,JDWRX,22.33,USA
561,561,TGCNX,19.38,USA
562,562,RLCOX,23.17,USA
563,563,HUSIX,31.21,USA
564,564,S3182.MC,25.33,Spain
565,565,S3273.MC,23.07,Spain
566,566,SMAPX,30.5,USA
567,567,ODVYX,23.3,USA
568,568,SVOAX,23.41,USA
569,569,IGMSX,20.16,USA
570,570,JLVZX,24.82,USA
571,571,HWCCX,25.33,USA
572,572,NBGUX,22.12,USA
573,573,PRNHX,23.44,USA
574,574,IAXIX,22.59,USA
575,575,FSTCX,22.58,USA
576,576,VHCIX,26.25,USA
577,577,EQPIX,24.42,USA
578,578,OGICX,25.46,USA
579,579,NBICX,23.44,USA
580,580,MMDEX,19.88,USA
581,581,IMRFX,23.27,USA
582,582,ORDNX,19.76,USA
583,583,JTSZX,22.25,USA
584,584,AFDAX,19.77,USA
585,585,MHESX,22.23,USA
586,586,VEIPX,24.38,USA
587,587,LBSAX,22.27,USA
588,588,DSMLX,20.56,USA
589,589,FAMKX,27.13,USA
590,590,CGRIX,22.17,USA
591,591,BPSCX,25.06,USA
592,592,JMVCX,24.76,USA
593,593,BMBYX,24.66,USA
594,594,CNPIX,23.58,USA
595,595,FLSCX,23.78,USA
596,596,RSQCX,27.06,USA
597,597,PJFZX,21.04,USA
598,598,WFSPX,22.05,USA
599,599,GHTIX,27.18,USA
600,600,AACFX,27.46,USA
601,601,MUSBX,21.58,USA
602,602,ARRKX,16.64,USA
603,603,TSEMX,24.42,USA
604,604,PSCMX,30.25,USA
605,605,FCYIX,28.38,USA
606,606,DRYQX,22.09,USA
607,607,MSIQX,21.61,USA
608,608,VSMSX,28.11,USA
609,609,ASPIX,21.05,USA
610,610,SPWYX,27.13,USA
611,611,JVLBX,23.34,USA
612,612,XQ13.SG,25.77,Germany
613,613,LNGZX,25.18,USA
614,614,AGGAX,22.51,USA
615,615,DGERX,23.88,USA
616,616,NYIGLA.CO,21.42,Denmark
617,617,CVQTX,23.17,USA
618,618,CPEAX,22.93,USA
619,619,KMDIX,27.25,USA
620,620,JIFNX,25.33,USA
621,621,IHOAX,21.67,USA
622,622,MUXAX,22.05,USA
623,623,ATEYX,20.95,USA
624,624,JENRX,21.54,USA
625,625,HACAX,20.97,USA
626,626,OAKWX,23.06,USA
627,627,MPGFX,23.42,USA
628,628,EIRAX,24.52,USA
629,629,+TASAD1M2.MX,23.44,Mexico
630,630,ALARX,21.11,USA
631,631,RNPFX,23.09,USA
632,632,PFSAX,23.81,USA
633,633,FDIVX,20.21,USA
634,634,TES3.SG,20.32,Germany
635,635,PLDDX,25.18,USA
636,636,NLCIX,21.05,USA
637,637,CEMFX,26.79,USA
638,638,IRSAX,15.6,USA
639,639,FGADX,37.8,USA
640,640,ECERX,21.27,USA
641,641,MRSAX,21.37,USA
642,642,HULEX,25.46,USA
643,643,TROSX,22.57,USA
644,644,OAAIX,24.11,USA
645,645,INIIX,35.61,USA
646,646,FNARX,30.77,USA
647,647,TMGIX,23.34,USA
648,648,WVALX,20.53,USA
649,649,NEJCX,25.49,USA
650,650,DFMVX,23.86,USA
651,651,PSILX,23.44,USA
652,652,HHOF.AS,20.8,Netherlands
653,653,AAHTX,23.56,USA
654,654,GCVCX,22.92,USA
655,655,OMCIX,27.25,USA
656,656,ARFSX,22.89,USA
657,657,BALCX,23.46,USA
658,658,HSFNX,29.81,USA
659,659,WSDAX,25.26,USA
660,660,STSIX,27.13,USA
661,661,WHGSX,30.46,USA
662,662,QFVOX,21.95,USA
663,663,VSIIX,26.85,USA
