,Unnamed: 0,Ticker,ESG Score,Country
3120,3120,UBFG.SW,20.47,
3121,3121,TAVFX,28.23,USA
3122,3122,JLJHX,23.78,USA
3123,3123,LMVRX,25.07,USA
3124,3124,JPYRX,23.25,USA
3125,3125,TRRNX,23.34,USA
3126,3126,JNABX,22.98,USA
3127,3127,FSDIX,23.73,USA
3128,3128,SFILX,26.21,USA
3129,3129,MVALX,27.8,USA
3130,3130,TWSAX,23.1,USA
3131,3131,AEPGX,24.1,USA
3132,3132,BEXFX,26.94,USA
3133,3133,TRBCX,21.51,USA
3134,3134,CNSDX,24.56,USA
3135,3135,AWSYX,20.75,USA
3136,3136,FZAEX,27.13,USA
3137,3137,NNGRX,22.12,USA
3138,3138,FEMKX,23.93,USA
3139,3139,STSAX,24.06,USA
3140,3140,S3385.MC,22.21,Spain
3141,3141,TOCQX,23.28,USA
3142,3142,SSHFX,23.55,USA
3143,3143,CMVYX,24.69,USA
3144,3144,LPBKX,23.89,USA
3145,3145,MFEIX,20.59,USA
3146,3146,HEMCX,24.17,USA
3147,3147,FILFX,22.31,Sweden
3148,3148,AOFAX,27.43,USA
3149,3149,GSYCX,26.01,USA
3150,3150,RDWEX,26.43,USA
3151,3151,LSRIX,27.41,USA
3152,3152,GICCX,23.65,USA
3153,3153,VVONX,25.8,USA
3154,3154,LANIX,23.68,USA
3155,3155,PIOTX,21.36,USA
3156,3156,S0856.MC,28.66,Spain
3157,3157,ACEIX,24.72,USA
3158,3158,GSMAX,26.38,USA
3159,3159,MINJX,20.76,USA
3160,3160,QUAYX,28.78,USA
3161,3161,SUWCX,22.02,USA
3162,3162,IVGTX,19.95,USA
3163,3163,WFINX,22.05,USA
3164,3164,OMSOX,22.3,USA
3165,3165,JNBSX,24.99,USA
3166,3166,SKSEX,28.83,Sweden
3167,3167,HDGSX,22.42,USA
3168,3168,XUMB.SG,19.72,Germany
3169,3169,EDIRX,23.95,USA
3170,3170,VADDX,23.01,USA
3171,3171,TSLAX,26.5,USA
3172,3172,SVBAX,22.92,USA
3173,3173,NDXKX,20.9,USA
3174,3174,EAGTX,22.15,USA
3175,3175,FDGTX,21.85,USA
3176,3176,PRBLX,20.02,USA
3177,3177,VEXPX,25.55,USA
3178,3178,NSRGX,29.49,
3179,3179,CAPBX,26.44,USA
3180,3180,IAUTX,26.04,USA
3181,3181,JM5C.SW,29.39,
3182,3182,BLRYX,15.73,USA
3183,3183,RNWAX,25.24,USA
3184,3184,MSFJX,23.33,USA
3185,3185,ADGYX,21.23,USA
3186,3186,S2779.MC,25.57,Spain
3187,3187,ESPIX,31.08,USA
3188,3188,WARCX,25.86,USA
3189,3189,FUGAX,32.61,USA
3190,3190,IICHX,20.25,USA
3191,3191,S1763.MC,22.3,Spain
3192,3192,SREZX,16.95,USA
3193,3193,LADQX,28.79,USA
3194,3194,VFORX,23.3,USA
3195,3195,ISGTX,23.93,USA
3196,3196,TIBIX,22.31,USA
3197,3197,JEGRX,18.74,USA
3198,3198,JMVAX,24.76,USA
3199,3199,IMPAX,27.87,USA
3200,3200,FPHAX,28.26,USA
3201,3201,FTASX,23.32,USA
3202,3202,NILIX,19.49,USA
3203,3203,S2869.MC,22.13,Spain
3204,3204,IRNIX,29.92,USA
3205,3205,MLPIX,26.29,USA
3206,3206,JLKWX,23.23,USA
3207,3207,PEQYX,22.48,USA
3208,3208,FCVSX,27.21,USA
3209,3209,VISVX,26.85,USA
3210,3210,PSQGX,22.09,USA
3211,3211,PCVAX,27.35,USA
3212,3212,NRREX,15.73,USA
3213,3213,DISSX,28.1,USA
3214,3214,CFIPX,21.68,USA
3215,3215,VICVX,24.51,USA
3216,3216,SHSCX,26.16,USA
3217,3217,ANFFX,22.69,USA
3218,3218,WHGHX,25.26,USA
3219,3219,GETGX,23.66,USA
3220,3220,DPEMX,24.55,USA
3221,3221,JAGIX,19.65,USA
3222,3222,EQIIX,25.74,USA
3223,3223,JDVNX,23.43,USA
3224,3224,NSEIX,23.5,USA
3225,3225,TEPIX,18.81,USA
3226,3226,MXXLX,23.29,USA
3227,3227,QIBGX,23.12,USA
3228,3228,MTYKX,23.5,USA
3229,3229,KSMVX,26.93,USA
3230,3230,CVQZX,23.17,USA
3231,3231,SBHIX,23.21,USA
3232,3232,GAFCX,24.08,USA
3233,3233,SLAFX,32.19,USA
3234,3234,ALMAX,26.24,USA
3235,3235,LZEMX,25.92,USA
3236,3236,MSVNX,26.64,USA
3237,3237,TRIFX,24.34,USA
3238,3238,EIUTX,21.62,USA
3239,3239,WAIOX,27.33,USA
3240,3240,MSAIX,24.81,USA
3241,3241,WTFRX,24.52,USA
3242,3242,FISAX,23.01,USA
3243,3243,SMYIX,21.68,USA
3244,3244,VTSMX,22.77,USA
3245,3245,VGEIX,19.92,USA
3246,3246,FCVAX,24.59,USA
3247,3247,PYUSX,22.52,USA
3248,3248,ANDAX,23.09,USA
3249,3249,MYCCX,23.06,USA
3250,3250,NAFTRAC.MX,27.9,
3251,3251,JRTGX,23.51,USA
3252,3252,GPIIX,24.51,USA
3253,3253,MENYX,26.89,USA
3254,3254,ASMNX,28.88,USA
3255,3255,ACVQX,25.17,USA
3256,3256,ECSEX,24.95,USA
3257,3257,INBURSAB-1.MX,33.74,Mexico
3258,3258,BYQB.SW,26.36,
3259,3259,DODWX,24.76,USA
3260,3260,UAVAX,23.65,USA
3261,3261,JALGX,24.23,USA
3262,3262,FSPCX,23.3,USA
3263,3263,JOGIX,20.05,USA
3264,3264,UMEMX,24.47,USA
3265,3265,NWWOX,20.87,USA
3266,3266,PDRFX,22.19,USA
3267,3267,OAKMX,24.67,USA
3268,3268,GBATX,24.21,Sweden
3269,3269,ARYDX,15.97,USA
3270,3270,JATTX,27.02,USA
3271,3271,ECHSX,25.74,USA
3272,3272,SVIIX,23.01,USA
3273,3273,MSSGX,23.49,USA
3274,3274,FAAFX,31.42,USA
3275,3275,JYIGLO.CO,21.58,
3276,3276,FMIHX,21.27,USA
3277,3277,CRBYX,25.17,USA
3278,3278,CDOFX,27.65,USA
3279,3279,TVVFX,23.53,USA
3280,3280,FTCVX,27.21,USA
3281,3281,FPBFX,23.82,USA
3282,3282,FABLX,23.41,USA
3283,3283,ADOZX,25.57,USA
3284,3284,CCJTX,23.5,USA
3285,3285,GTDCX,25.06,USA
3286,3286,NESYX,23.35,USA
3287,3287,TRCPX,23.36,USA
3288,3288,GSLIX,23.49,USA
3289,3289,TGCEX,19.38,USA
3290,3290,JRRQX,23.32,USA
3291,3291,PJDCX,21.9,USA
3292,3292,ABALX,23.46,USA
3293,3293,GTNDX,22.08,USA
3294,3294,TLQIX,23.02,USA
3295,3295,CSGZX,21.05,USA
3296,3296,WAMVX,29.08,USA
3297,3297,OIGAX,20.74,USA
3298,3298,TAAGX,23.12,USA
3299,3299,JSCZX,28.73,USA
3300,3300,FBTCX,30.56,USA
3301,3301,CANGX,21.32,USA
3302,3302,TVRIX,22.17,USA
3303,3303,CGMFX,21.92,USA
3304,3304,JNSCX,23.12,USA
3305,3305,JACNX,25.38,USA
3306,3306,ZDIVX,23.78,USA
3307,3307,RSYEX,30.2,USA
3308,3308,PLFJX,23.5,USA
3309,3309,PCEMX,24.35,USA
3310,3310,SCOBX,20.4,USA
3311,3311,EMIRX,25.65,USA
3312,3312,HDGTX,22.42,USA
3313,3313,WPSH.AS,20.03,Netherlands
3314,3314,HFCVX,25.7,USA
3315,3315,ISGRX,23.59,USA
3316,3316,CAPEX,22.5,USA
3317,3317,MBDIX,23.25,USA
3318,3318,CTSFX,23.93,USA
3319,3319,SVBBX,23.28,USA
3320,3320,RSSCX,23.27,USA
3321,3321,TCEPX,22.69,USA
3322,3322,NVMBX,24.85,USA
3323,3323,JGINX,19.65,USA
3324,3324,IBIYX,23.01,USA
3325,3325,FIGRX,21.74,USA
3326,3326,JDVVX,23.43,USA
3327,3327,HRASX,23.54,USA
3328,3328,TSMAX,23.88,USA
3329,3329,DSGYX,27.67,USA
3330,3330,TSGWX,23.59,USA
3331,3331,TMCLX,27.58,USA
3332,3332,VFIAX,22.05,USA
3333,3333,EKWCX,33.66,USA
3334,3334,SEGIX,26.19,USA
3335,3335,ATGRX,19.6,USA
3336,3336,JAMCX,23.62,USA
3337,3337,VEMPX,26.08,USA
3338,3338,TSVRX,27.83,USA
3339,3339,FVWSX,21.63,USA
3340,3340,IAXTX,22.59,USA
3341,3341,RWMBX,23.2,USA
3342,3342,TIERX,22.56,USA
3343,3343,TIVRX,21.75,USA
3344,3344,NPSTX,26.88,USA
3345,3345,JLMRX,24.05,USA
3346,3346,AFJCX,23.09,USA
3347,3347,PLICX,22.05,USA
3348,3348,QICLX,22.4,USA
3349,3349,IRLUX,21.83,USA
3350,3350,SDLAX,22.05,USA
3351,3351,BMPIX,25.91,USA
3352,3352,JISOX,27.48,USA
3353,3353,MIGAX,24.88,USA
3354,3354,BGRIX,23.63,USA
3355,3355,S2245.MC,22.49,Spain
3356,3356,GOIAX,22.51,USA
3357,3357,+TASAD1F2.MX,23.44,Mexico
3358,3358,KNPYX,20.59,USA
3359,3359,RGACX,23.63,USA
3360,3360,FTGWX,22.82,USA
3361,3361,VEUCX,21.89,USA
3362,3362,PEQLX,24.66,USA
3363,3363,IRLIX,21.83,USA
3364,3364,JMGZX,22.84,USA
3365,3365,HAMVX,23.54,USA
3366,3366,NGCAX,25.18,USA
3367,3367,PJVQX,23.26,USA
3368,3368,DDVAX,23.31,USA
3369,3369,NLCCX,21.42,USA
3370,3370,FSELX,20.66,USA
3371,3371,IDXIX,23.45,USA
3372,3372,DWOAX,22.09,USA
3373,3373,S3887.MC,27.04,Spain
3374,3374,JUEZX,21.79,USA
3375,3375,FMGIX,25.09,USA
3376,3376,MXSVX,29.99,USA
3377,3377,TEQIX,24.4,USA
3378,3378,PADEX,22.9,USA
3379,3379,S1456.MC,25.62,Spain
3380,3380,FITWX,24.13,USA
3381,3381,STMFX,20.78,USA
3382,3382,DBICX,22.43,USA
3383,3383,MJFOX,22.84,USA
3384,3384,SKIKON.CO,28.78,Denmark
3385,3385,MXAPX,23.68,USA
3386,3386,RDLCX,20.84,USA
3387,3387,MRLAX,14.77,USA
3388,3388,EPSRX,23.07,USA
3389,3389,GCLLX,22.04,USA
3390,3390,CBAIX,21.19,USA
3391,3391,RFETX,23.39,USA
3392,3392,QKACX,21.96,USA
3393,3393,PDREX,22.19,USA
3394,3394,CWMCX,23.2,USA
3395,3395,NALFX,22.44,USA
3396,3396,HCPIX,25.71,USA
3397,3397,VGSTX,23.14,USA
3398,3398,RAETX,23.55,USA
3399,3399,CDOYX,24.25,USA
3400,3400,AICCX,23.49,USA
3401,3401,ADVDX,22.67,USA
3402,3402,CRIAX,29.47,USA
3403,3403,BAMCX,24.49,USA
3404,3404,VDSCX,21.7,USA
3405,3405,PYACX,24.64,USA
3406,3406,NFEPX,20.78,USA
3407,3407,MDIFX,21.92,USA
3408,3408,PUMYX,24.61,USA
3409,3409,MRGAX,22.37,USA
3410,3410,AZSCX,27.91,USA
3411,3411,JRIRX,15.46,USA
3412,3412,FMAGX,20.06,USA
3413,3413,BFOCX,22.19,USA
3414,3414,WEQCX,23.73,USA
3415,3415,SEITX,22.37,USA
3416,3416,DMVAX,28.19,USA
3417,3417,IAAAX,22.95,USA
3418,3418,GWSCX,26.54,USA
3419,3419,AWPCX,20.86,USA
3420,3420,PQIAX,23.87,USA
3421,3421,GLNLX,21.73,USA
3422,3422,PCUFX,29.08,USA
3423,3423,USTCX,24.75,USA
3424,3424,RNWFX,25.24,USA
3425,3425,SPQAX,20.4,USA
3426,3426,NWCAX,18.81,USA
3427,3427,QALGX,20.32,USA
3428,3428,JGCAX,24.05,USA
3429,3429,ARSKX,21.68,USA
3430,3430,GCTAX,22.66,USA
3431,3431,DFSTX,28.37,USA
3432,3432,MNWBX,21.64,USA
3433,3433,GITAX,18.83,Sweden
3434,3434,JNGLX,27.58,USA
3435,3435,CGFEX,23.63,USA
3436,3436,TDFAX,20.87,USA
3437,3437,TGIRX,21.75,USA
3438,3438,JLKHX,23.77,USA
3439,3439,RYPAX,24.42,USA
3440,3440,MLPRX,40.05,USA
3441,3441,PVNBX,24.99,USA
3442,3442,QCSCX,28.84,USA
3443,3443,OPMYX,22.77,USA
3444,3444,JLEEX,24.42,USA
3445,3445,HRTVX,30.84,USA
3446,3446,JSIGX,30.21,USA
3447,3447,RYDCX,25.21,USA
3448,3448,NWJEX,20.33,USA
3449,3449,TWEIX,25.35,USA
3450,3450,RWMFX,23.2,USA
3451,3451,EHIAX,22.62,USA
3452,3452,NMANX,23.42,USA
3453,3453,PDRRX,22.19,USA
3454,3454,MXMGX,24.65,USA
3455,3455,CLTAX,20.87,USA
3456,3456,EPLKX,23.7,USA
3457,3457,SMPIX,19.3,USA
3458,3458,NWMDX,23.89,USA
3459,3459,VREQX,16.22,USA
3460,3460,JEPAX,21.72,USA
3461,3461,JDCAX,21.33,USA
3462,3462,EPSYX,23.07,USA
3463,3463,FPURX,23.18,USA
3464,3464,S0009.MC,22.34,Spain
3465,3465,GHAIX,32.7,USA
3466,3466,VIMAX,23.16,USA
3467,3467,UTPIX,31.79,USA
3468,3468,UBA3.SG,25.87,Germany
3469,3469,JHSB.SW,27.32,
3470,3470,PMARX,22.64,USA
3471,3471,IPOYX,27.25,USA
3472,3472,ABLYX,24.71,USA
3473,3473,MBCGX,21.47,USA
3474,3474,NEWFX,25.24,USA
3475,3475,PSSMX,28.1,Sweden
3476,3476,GSCGX,22.03,Sweden
3477,3477,S2918.MC,23.15,Spain
3478,3478,NOIEX,21.88,USA
3479,3479,NFACX,18.7,USA
3480,3480,MGRSX,20.95,USA
3481,3481,QCBGX,23.12,USA
3482,3482,TRULX,23.18,USA
3483,3483,JLFIX,24.13,USA
3484,3484,FEQIX,23.92,USA
3485,3485,IGHSX,22.66,USA
3486,3486,S1435.MC,23.65,Spain
3487,3487,ETAHX,35.74,USA
3488,3488,AMFFX,22.63,USA
3489,3489,MSLLX,23.12,USA
3490,3490,MSGPX,22.66,USA
3491,3491,NWHHX,27.36,USA
3492,3492,TIGVX,20.99,USA
3493,3493,OARIX,23.7,USA
3494,3494,MIDCX,23.68,USA
3495,3495,RBAGX,23.66,USA
3496,3496,PLHZX,22.86,USA
3497,3497,GOCAX,28.82,USA
3498,3498,MSFRX,23.33,USA
3499,3499,DQIYX,22.52,USA
3500,3500,RIDEX,24.39,USA
3501,3501,QEENX,26.38,USA
3502,3502,IZSCX,20.52,USA
3503,3503,AAGPX,24.71,USA
3504,3504,LMBAX,28.41,USA
3505,3505,MCRFX,24.14,USA
3506,3506,QCENX,21.87,USA
3507,3507,CAIFX,23.74,USA
3508,3508,VPMCX,22.77,USA
3509,3509,FNORX,22.33,USA
3510,3510,ALVRX,24.34,USA
3511,3511,FSNGX,30.94,USA
3512,3512,JRHPX,23.44,USA
3513,3513,HMCVX,23.07,USA
3514,3514,EKBAX,24.43,USA
3515,3515,FMEIX,23.84,USA
3516,3516,TRRBX,23.99,USA
3517,3517,JSVAX,25.38,USA
3518,3518,MAEQX,22.47,USA
3519,3519,TWSMX,23.14,USA
3520,3520,FDGFX,21.87,USA
3521,3521,AFMCX,30.23,USA
3522,3522,RLBAX,23.46,USA
3523,3523,AMTAX,22.64,USA
3524,3524,HRVIX,29.04,USA
3525,3525,ADSIX,20.97,USA
3526,3526,WRGCX,26.9,USA
3527,3527,BRLGX,20.11,USA
3528,3528,FZAIX,21.74,USA
3529,3529,PKSFX,23.53,USA
3530,3530,CVLEX,23.43,USA
3531,3531,ICSCX,27.4,USA
3532,3532,HSRSX,28.48,USA
3533,3533,GLFOX,22.08,USA
3534,3534,PNERX,23.09,USA
3535,3535,OTFCX,21.5,USA
3536,3536,DBIVX,22.43,USA
3537,3537,GMMAX,24.68,USA
3538,3538,MREFX,18.47,USA
3539,3539,590109.BO,21.92,
3540,3540,DLDRX,33.98,USA
3541,3541,+CIBOLSA.MX,24.04,Mexico
3542,3542,NSPCX,27.6,USA
3543,3543,RLBBX,23.46,USA
3544,3544,JMVZX,23.62,USA
3545,3545,CNGEX,22.69,USA
3546,3546,DHLYX,23.41,USA
3547,3547,PVFYX,21.36,USA
3548,3548,MINFX,20.76,USA
3549,3549,CAMWX,23.9,USA
3550,3550,HGISX,22.4,USA
3551,3551,GBMAGRB.MX,36.87,Mexico
3552,3552,JRTWX,23.29,USA
3553,3553,VFWSX,23.86,USA
3554,3554,ABSKX,24.88,USA
3555,3555,JDSAX,28.88,USA
3556,3556,FIASX,25.91,USA
3557,3557,LLARX,24.22,USA
3558,3558,RERFX,24.1,USA
3559,3559,MOPBX,21.81,USA
3560,3560,HLRRX,19.79,USA
3561,3561,FAOAX,19.92,USA
3562,3562,FSAGX,32.09,USA
3563,3563,BPTRX,28.22,USA
3564,3564,JMISX,24.06,USA
3565,3565,IEMGX,25.92,USA
3566,3566,MMIAX,21.19,USA
3567,3567,USPAX,23.7,USA
3568,3568,PSGQX,21.49,USA
3569,3569,NINAX,26.16,USA
3570,3570,SAGWX,26.81,USA
3571,3571,REQAX,21.47,Sweden
3572,3572,MGLBX,20.19,USA
3573,3573,DKIUOBL.CO,24.23,Denmark
3574,3574,KTCIX,19.68,USA
3575,3575,TNSYX,22.08,USA
3576,3576,S2260.MC,23.04,Spain
3577,3577,VTTVX,23.22,USA
3578,3578,GOPRX,28.96,USA
3579,3579,JANVX,27.22,USA
3580,3580,ODICX,27.83,USA
3581,3581,NSCFX,28.67,USA
3582,3582,MCJIX,29.14,USA
3583,3583,PMFPX,25.24,USA
3584,3584,ELFNX,21.36,USA
3585,3585,EVGBX,24.13,Sweden
3586,3586,DIEQX,20.44,USA
3587,3587,PSSIX,28.1,USA
3588,3588,EWECX,21.43,USA
3589,3589,JOSMX,26.59,USA
3590,3590,NWJAX,24.26,USA
3591,3591,CHCRX,25.12,USA
3592,3592,HRSCX,28.48,USA
3593,3593,FOSFX,19.97,USA
3594,3594,GICPX,19.76,USA
3595,3595,JPVIX,25.67,USA
3596,3596,IIGCX,35.61,USA
3597,3597,MRLIX,19.94,USA
3598,3598,RYHEX,25.82,USA
3599,3599,TLYIX,23.04,USA
3600,3600,DUSQX,22.56,USA
3601,3601,CIHCX,22.91,USA
3602,3602,IDPIX,23.83,USA
3603,3603,S3089.MC,25.37,Spain
3604,3604,PIGRX,23.2,USA
3605,3605,PGEIX,25.03,USA
3606,3606,TEMWX,23.06,USA
3607,3607,OPOCX,27.83,USA
3608,3608,ADVLX,24.69,USA
3609,3609,WSMDX,25.66,USA
3610,3610,NWHDX,27.36,USA
3611,3611,WFQPX,24.52,USA
3612,3612,RRTPX,23.58,USA
3613,3613,RIFKX,26.36,USA
3614,3614,UEPSX,24.33,USA
3615,3615,IGMIX,20.16,USA
3616,3616,TILGX,21.14,USA
3617,3617,SEEKX,21.84,USA
3618,3618,MICGX,25.1,USA
3619,3619,PARCX,23.67,USA
3620,3620,OBSOX,26.74,USA
3621,3621,FCASX,23.32,USA
3622,3622,RSQYX,24.33,USA
3623,3623,LMEIX,24.22,USA
3624,3624,QVGIX,23.92,USA
3625,3625,TLGCX,22.53,USA
3626,3626,DFTEX,24.27,USA
3627,3627,ADCIX,20.97,USA
3628,3628,SPFZX,21.49,USA
3629,3629,DPRSX,24.72,USA
3630,3630,RYSYX,22.04,USA
3631,3631,NAMAX,24.69,USA
3632,3632,CNWEX,25.24,USA
3633,3633,JOEAX,26.61,USA
3634,3634,ERDU.SW,25.74,
3635,3635,MIDVX,20.09,Sweden
3636,3636,CPNFX,27.64,USA
3637,3637,UOPSX,21.71,USA
3638,3638,AZSYX,27.91,USA
3639,3639,GLOSX,24.4,USA
3640,3640,FZAMX,24.06,USA
3641,3641,SIIEX,21.34,USA
3642,3642,GLVCX,21.17,USA
3643,3643,AHSCX,28.45,USA
3644,3644,VIMCX,23.85,USA
3645,3645,LIVAX,22.82,USA
3646,3646,OPGIX,25.46,USA
3647,3647,MLPZX,40.05,USA
3648,3648,MTNRX,24.06,USA
3649,3649,PINZX,24.21,USA
3650,3650,VISAX,23.04,USA
3651,3651,LLPFX,27.01,USA
3652,3652,JSVUX,29.04,USA
3653,3653,SMBYX,21.78,USA
3654,3654,VGRIX,23.27,USA
3655,3655,REQCX,21.47,Sweden
3656,3656,VHGEX,23.29,USA
3657,3657,GSMYX,26.38,USA
3658,3658,SMEYX,26.09,USA
3659,3659,PHSZX,29.13,USA
3660,3660,LZSMX,24.1,USA
3661,3661,CWGCX,22.7,USA
3662,3662,RYDVX,25.72,USA
3663,3663,VIIIX,22.04,USA
3664,3664,EKOCX,21.45,USA
3665,3665,MSILX,21.8,USA
3666,3666,LSITX,20.21,USA
3667,3667,FBPBX,23.96,USA
3668,3668,IBNCX,22.29,USA
3669,3669,FDGRX,22.32,USA
3670,3670,ARTHX,24.83,USA
3671,3671,ACMYX,26.28,USA
3672,3672,NWQCX,25.27,USA
3673,3673,HWSAX,28.49,USA
3674,3674,HSRRX,28.48,USA
3675,3675,GOPSX,28.96,USA
3676,3676,MFBBX,23.25,USA
3677,3677,VNVNX,26.0,USA
3678,3678,GAFRX,23.9,USA
3679,3679,GGOIX,21.93,Sweden
3680,3680,JANRX,22.77,USA
3681,3681,CBAEX,23.66,USA
3682,3682,ABSRX,24.88,USA
3683,3683,NFEAX,20.78,USA
3684,3684,WFTCX,21.37,USA
3685,3685,USLIX,20.58,USA
3686,3686,NWKAX,22.23,USA
3687,3687,FFIDX,20.33,USA
3688,3688,UTPSX,31.79,USA
3689,3689,ECIDX,23.68,USA
3690,3690,ORILX,23.6,USA
3691,3691,CCBTX,23.86,USA
3692,3692,HSCSX,26.57,USA
3693,3693,EGWCX,27.21,USA
3694,3694,MRMIX,21.86,USA
3695,3695,HMVTX,26.31,USA
3696,3696,VPGDX,23.98,USA
3697,3697,WWSAX,27.44,USA
3698,3698,CLBAX,23.46,USA
3699,3699,HIMCX,24.79,USA
3700,3700,BRSVX,28.52,USA
3701,3701,JUNIORBEES.NS,30.09,Nigeria
3702,3702,DNDGX,26.93,USA
3703,3703,NCBVX,24.35,USA
3704,3704,VSTCX,27.09,USA
3705,3705,WOGSX,22.14,USA
3706,3706,PXNIX,20.26,USA
3707,3707,OSTIX,28.85,USA
3708,3708,EXOSX,23.53,Sweden
3709,3709,ARLIX,23.22,USA
3710,3710,UGPIX,25.86,USA
3711,3711,CNWIX,25.26,USA
3712,3712,NVXCX,23.25,USA
3713,3713,LINRX,24.69,USA
3714,3714,SPECX,21.05,USA
3715,3715,IUENX,20.04,USA
3716,3716,ACGIX,24.77,USA
3717,3717,VEVFX,27.12,USA
3718,3718,PTDNX,23.02,USA
3719,3719,S2995.MC,23.53,Spain
3720,3720,NUIRX,20.99,USA
3721,3721,IEOSX,21.43,USA
3722,3722,FNGAX,21.09,USA
3723,3723,CNJFX,26.26,USA
3724,3724,TESIX,24.09,USA
3725,3725,JLPCX,21.89,USA
3726,3726,AMCFX,22.86,USA
3727,3727,BALFX,23.46,USA
3728,3728,QECRX,26.38,USA
